200	698.6	51
51
200	0
247.8	0
261.4	0.021108598447056284
265.09758897818597	0.02681284591702189
268.3122847301952	0.0342444834625149
271.98622273249134	0.044213875059712686
275.6601607347876	0.056776034700879885
279.7933409873708	0.07290693222793154
283.92652123995407	0.09311316935194866
288.9781859931113	0.1182732388044072
297.2445464982778	0.1502252348374719
307.3478760045924	0.18669922745919984
322.5028702640643	0.22093218589311672
341.7910447761194	0.24358570181424197
362.9161882893226	0.25852549392548446
384.0413318025258	0.26127726647014343
405.1664753157291	0.2583770547101842
425.8323765786452	0.2486575009342
446.0390355912744	0.2303676667820646
464.86796785304244	0.20545619609689741
482.7784156142365	0.17735910705922805
501.1481056257176	0.1573230807671725
518.5993111366245	0.13507280604626964
530.0803673938002	0.1104397235159132
538.3467278989667	0.08740429747729028
548.4500574052813	0.07030947628547053
559.0126291618828	0.05686613480703906
571.4121699196326	0.045742640493951214
583.8117106773823	0.03760405495364837
595.2927669345579	0.030579514455181103
604.4776119402984	0.024465584874028456
613.203214695752	0.019257454706087432
620.0918484500573	0.01515838776792196
626.9804822043627	0.012062299399682038
633.8691159586682	0.00944327744597194
639.8392652123996	0.0073930018970843935
644.8909299655568	0.00581950157537502
650.4018369690011	0.00455602994015163
654.9942594718714	0.0035669150903484257
660.0459242250287	0.002777376648920408
664.1791044776119	0.0021744212958809276
668.7715269804821	0.0017023540746956872
672.9047072330654	0.0013255536981198763
677.0378874856486	0.0010434405749839362
681.1710677382318	0.0008169145542838958
684.3857634902411	0.0006361059928441757
688.0597014925373	0.0004953128891791834
692.1928817451205	0.00038778280028176033
695.8668197474168	0.0003003151232248695
698.6	0.
800	0
