200	0.586075
201	0.583159
202	0.581412
203	0.572045
204	0.559953
205	0.5614
206	0.549505
207	0.557033
208	0.547288
209	0.555074
210	0.533676
211	0.539929
212	0.528574
213	0.533564
214	0.529342
215	0.51865
216	0.523257
217	0.522907
218	0.500006
219	0.501592
220	0.497631
221	0.482614
222	0.495224
223	0.474526
224	0.463712
225	0.453621
226	0.456879
227	0.445213
228	0.443372
229	0.439438
230	0.437379
231	0.434214
232	0.426811
233	0.426262
234	0.419375
235	0.413656
236	0.409365
237	0.426654
238	0.423414
239	0.402186
240	0.407588
241	0.403222
242	0.398213
243	0.395009
244	0.385233
245	0.385526
246	0.374979
247	0.363031
248	0.349737
249	0.348348
250	0.344011
251	0.33534
252	0.332959
253	0.329458
254	0.327763
255	0.321977
256	0.312617
257	0.307326
258	0.304895
259	0.291236
260	0.280983
261	0.27728
262	0.267845
263	0.259576
264	0.25772
265	0.250321
266	0.24243
267	0.239391
268	0.235089
269	0.232455
270	0.214537
271	0.21246
272	0.205021
273	0.201472
274	0.193088
275	0.189663
276	0.182661
277	0.174782
278	0.174396
279	0.170382
280	0.167534
281	0.161879
282	0.160964
283	0.15815
284	0.156848
285	0.153443
286	0.147971
287	0.147767
288	0.15032
289	0.146429
290	0.148109
291	0.146254
292	0.145063
293	0.143132
294	0.142852
295	0.143951
296	0.141542
297	0.142818
298	0.140692
299	0.14577
300	0.139542
301	0.138403
302	0.133481
303	0.131529
304	0.131137
305	0.129722
306	0.127914
307	0.126535
308	0.122954
309	0.120244
310	0.118845
311	0.118186
312	0.115632
313	0.113218
314	0.11106
315	0.109252
316	0.108166
317	0.106071
318	0.104227
319	0.102486
320	0.100483
321	0.0985033
322	0.0994824
323	0.0974346
324	0.097203
325	0.0973222
326	0.0982315
327	0.0981535
328	0.0986229
329	0.100208
330	0.101917
331	0.10397
332	0.105966
333	0.108988
334	0.110269
335	0.11322
336	0.115703
337	0.118633
338	0.123746
339	0.129488
340	0.133071
341	0.137466
342	0.142328
343	0.148604
344	0.152793
345	0.16108
346	0.164942
347	0.174589
348	0.181367
349	0.191575
350	0.198093
351	0.213439
352	0.222712
353	0.233922
354	0.241999
355	0.259123
356	0.264421
357	0.28375
358	0.288812
