200	0.0289
210	0.00721
220	0.00779
230	0.00777
240	0.00594
250	0.00472
260	0.00891
270	0.0297
280	0.0854
290	0.168
300	0.233
310	0.276
320	0.302
330	0.326
340	0.336
350	0.336
360	0.345
370	0.351
380	0.351
390	0.355
400	0.357
420	0.351
440	0.340
460	0.309
480	0.270
500	0.249
520	0.212
540	0.135
560	0.105
580	0.0836
600	0.0615
620	0.0410
640	0.0238
660	0.0114
680	0.00476
700	0.00110
720	0.000157
740	0.000118
760	0.000079
780	0.000037
800	0.000030
